order_item_id,order_id,product_id,category,amount
I00016258,O0015868,P0023,其他行业,75
I00016259,O0015869,P0017,其他行业,139
I00016260,O0015870,P0022,其他行业,134
I00016261,O0015871,P0014,其他行业,85
I00016262,O0015872,P0021,其他行业,115
I00016263,O0015873,P0021,其他行业,62
I00016264,O0015874,P0021,其他行业,73
I00016265,O0015875,P0014,其他行业,89
I00016266,O0015876,P0024,其他行业,67
I00016267,O0015877,P0021,其他行业,121
I00016268,O0015878,P0024,其他行业,92
I00016269,O0015879,P0013,其他行业,140
I00016270,O0015880,P0024,其他行业,93
I00016271,O0015881,P0024,其他行业,93
I00016272,O0015882,P0022,其他行业,138
I00016273,O0015883,P0015,其他行业,73
I00016274,O0015884,P0022,其他行业,137
I00016275,O0015885,P0020,其他行业,100
I00016276,O0015886,P0023,其他行业,90
I00016277,O0015887,P0013,其他行业,101
I00016278,O0015888,P0019,其他行业,138
I00016279,O0015889,P0020,其他行业,113
I00016280,O0015890,P0023,其他行业,68
I00016281,O0015891,P0020,其他行业,94
I00016282,O0015892,P0018,其他行业,87
I00016283,O0015893,P0021,其他行业,123
I00016284,O0015894,P0021,其他行业,79
I00016285,O0015895,P0023,其他行业,94
I00016286,O0015896,P0016,其他行业,114
I00016287,O0015897,P0023,其他行业,136
I00016288,O0015898,P0014,其他行业,100
I00016289,O0015899,P0016,其他行业,76
I00016290,O0015900,P0016,其他行业,126
I00016291,O0015901,P0013,其他行业,130
I00016292,O0015902,P0017,其他行业,82
I00016293,O0015903,P0016,其他行业,110
I00016294,O0015904,P0019,其他行业,92
I00016295,O0015905,P0019,其他行业,120
I00016296,O0015906,P0020,其他行业,79
I00016297,O0015907,P0017,其他行业,61
I00016298,O0015908,P0019,其他行业,92
I00016299,O0015909,P0024,其他行业,95
I00016300,O0015910,P0021,其他行业,112
I00016301,O0015911,P0013,其他行业,76
I00016302,O0015912,P0023,其他行业,109
I00016303,O0015913,P0023,其他行业,109
I00016304,O0015914,P0024,其他行业,139
I00016305,O0015915,P0021,其他行业,91
I00016306,O0015916,P0014,其他行业,106
I00016307,O0015917,P0017,其他行业,134
I00016308,O0015918,P0021,其他行业,131
I00016309,O0015919,P0013,其他行业,112
I00016310,O0015920,P0020,其他行业,82
I00016311,O0015921,P0022,其他行业,91
I00016312,O0015922,P0015,其他行业,133
I00016313,O0015923,P0014,其他行业,139
I00016314,O0015924,P0023,其他行业,61
I00016315,O0015925,P0023,其他行业,80
I00016316,O0015926,P0023,其他行业,97
I00016317,O0015927,P0015,其他行业,83
I00016318,O0015928,P0016,其他行业,136
I00016319,O0015929,P0015,其他行业,111
I00016320,O0015930,P0015,其他行业,138
I00016321,O0015931,P0022,其他行业,117
I00016322,O0015932,P0015,其他行业,112
I00016323,O0015933,P0018,其他行业,89
I00016324,O0015934,P0020,其他行业,121
I00016325,O0015935,P0022,其他行业,110
I00016326,O0015936,P0021,其他行业,94
I00016327,O0015937,P0013,其他行业,136
I00016328,O0015938,P0015,其他行业,80
I00016329,O0015939,P0020,其他行业,86
I00016330,O0015940,P0017,其他行业,74
I00016331,O0015941,P0023,其他行业,107
I00016332,O0015942,P0018,其他行业,94
I00016333,O0015943,P0024,其他行业,132
I00016334,O0015944,P0015,其他行业,63
I00016335,O0015945,P0020,其他行业,80
I00016336,O0015946,P0015,其他行业,63
I00016337,O0015947,P0016,其他行业,133
I00016338,O0015948,P0013,其他行业,89
I00016339,O0015949,P0018,其他行业,105
I00016340,O0015950,P0020,其他行业,113
I00016341,O0015951,P0024,其他行业,117
I00016342,O0015952,P0021,其他行业,137
I00016343,O0015953,P0021,其他行业,93
I00016344,O0015954,P0019,其他行业,77
I00016345,O0015955,P0015,其他行业,101
I00016346,O0015956,P0013,其他行业,111
I00016347,O0015957,P0013,其他行业,103
I00016348,O0015958,P0022,其他行业,106
I00016349,O0015959,P0022,其他行业,123
I00016350,O0015960,P0019,其他行业,71
I00016351,O0015961,P0023,其他行业,106
I00016352,O0015962,P0020,其他行业,122
I00016353,O0015963,P0024,其他行业,65
I00016354,O0015964,P0013,其他行业,63
I00016355,O0015965,P0015,其他行业,114
I00016356,O0015966,P0020,其他行业,112
I00016357,O0015967,P0016,其他行业,111
I00016358,O0015968,P0016,其他行业,106
I00016359,O0015969,P0014,其他行业,134
I00016360,O0015970,P0014,其他行业,132
I00016361,O0015971,P0015,其他行业,105
I00016362,O0015972,P0015,其他行业,76
I00016363,O0015973,P0014,其他行业,116
I00016364,O0015974,P0023,其他行业,79
I00016365,O0015975,P0024,其他行业,84
I00016366,O0015976,P0019,其他行业,84
I00016367,O0015977,P0021,其他行业,135
I00016368,O0015978,P0014,其他行业,89
I00016369,O0015979,P0021,其他行业,68
I00016370,O0015980,P0021,其他行业,82
I00016371,O0015981,P0015,其他行业,100
I00016372,O0015982,P0020,其他行业,79
I00016373,O0015983,P0018,其他行业,106
I00016374,O0015984,P0022,其他行业,89
I00016375,O0015985,P0017,其他行业,113
I00016376,O0015986,P0022,其他行业,113
I00016377,O0015987,P0024,其他行业,71
I00016378,O0015988,P0013,其他行业,116
I00016379,O0015989,P0016,其他行业,72
I00016380,O0015990,P0022,其他行业,109
I00016381,O0015991,P0013,其他行业,63
I00016382,O0015992,P0019,其他行业,62
I00016383,O0015993,P0017,其他行业,76
I00016384,O0015994,P0019,其他行业,66
I00016385,O0015995,P0020,其他行业,63
I00016386,O0015996,P0024,其他行业,91
I00016387,O0015997,P0022,其他行业,132
I00016388,O0015998,P0017,其他行业,100
I00016389,O0015999,P0019,其他行业,94
I00016390,O0016000,P0014,其他行业,132
I00016391,O0016001,P0013,其他行业,73
I00016392,O0016002,P0015,其他行业,66
I00016393,O0016003,P0019,其他行业,137
I00016394,O0016004,P0023,其他行业,67
I00016395,O0016005,P0019,其他行业,118
I00016396,O0016006,P0021,其他行业,116
I00016397,O0016007,P0021,其他行业,132
I00016398,O0016008,P0017,其他行业,126
I00016399,O0016009,P0020,其他行业,98
I00016400,O0016010,P0020,其他行业,98
I00016401,O0016011,P0024,其他行业,122
I00016402,O0016012,P0015,其他行业,140
I00016403,O0016013,P0014,其他行业,124
I00016404,O0016014,P0020,其他行业,105
I00016405,O0016015,P0013,其他行业,109
I00016406,O0016016,P0021,其他行业,71
I00016407,O0016017,P0015,其他行业,139
I00016408,O0016018,P0018,其他行业,66
I00016409,O0016019,P0020,其他行业,92
I00016410,O0016020,P0019,其他行业,64
I00016411,O0016021,P0024,其他行业,132
I00016412,O0016022,P0017,其他行业,128
I00016413,O0016023,P0019,其他行业,72
I00016414,O0016024,P0015,其他行业,101
I00016415,O0016025,P0022,其他行业,70
I00016416,O0016026,P0023,其他行业,82
I00016417,O0016027,P0020,其他行业,68
I00016418,O0016028,P0015,其他行业,85
I00016419,O0016029,P0023,其他行业,81
I00016420,O0016030,P0017,其他行业,133
I00016421,O0016031,P0020,其他行业,110
I00016422,O0016032,P0016,其他行业,82
I00016423,O0016033,P0017,其他行业,75
I00016424,O0016034,P0015,其他行业,127
I00016425,O0016035,P0019,其他行业,91
I00016426,O0016036,P0023,其他行业,89
I00016427,O0016037,P0023,其他行业,98
I00016428,O0016038,P0018,其他行业,115
I00016429,O0016039,P0017,其他行业,119
I00016430,O0016040,P0021,其他行业,117
I00016431,O0016041,P0022,其他行业,93
I00016432,O0016042,P0014,其他行业,87
I00016433,O0016043,P0015,其他行业,63
I00016434,O0016044,P0014,其他行业,108
I00016435,O0016045,P0015,其他行业,96
I00016436,O0016046,P0020,其他行业,109
I00016437,O0016047,P0016,其他行业,140
I00016438,O0016048,P0015,其他行业,110
I00016439,O0016049,P0021,其他行业,107
I00016440,O0016050,P0018,其他行业,132
I00016441,O0016051,P0015,其他行业,139
I00016442,O0016052,P0018,其他行业,98
I00016443,O0016053,P0016,其他行业,119
I00016444,O0016054,P0019,其他行业,90
I00016445,O0016055,P0023,其他行业,134
I00016446,O0016056,P0017,其他行业,118
I00016447,O0016057,P0021,其他行业,135
I00016448,O0016058,P0018,其他行业,105
I00016449,O0016059,P0020,其他行业,62
I00016450,O0016060,P0021,其他行业,89
I00016451,O0016061,P0020,其他行业,90
I00016452,O0016062,P0023,其他行业,133
I00016453,O0016063,P0013,其他行业,79
I00016454,O0016064,P0019,其他行业,108
I00016455,O0016065,P0019,其他行业,66
I00016456,O0016066,P0024,其他行业,103
I00016457,O0016067,P0020,其他行业,104
I00016458,O0016068,P0014,其他行业,140
I00016459,O0016069,P0023,其他行业,92
I00016460,O0016070,P0015,其他行业,98
I00016461,O0016071,P0019,其他行业,109
I00016462,O0016072,P0024,其他行业,70
I00016463,O0016073,P0013,其他行业,139
I00016464,O0016074,P0016,其他行业,90
I00016465,O0016075,P0018,其他行业,63
I00016466,O0016076,P0020,其他行业,132
I00016467,O0016077,P0014,其他行业,96
I00016468,O0016078,P0015,其他行业,66
I00016469,O0016079,P0019,其他行业,138
I00016470,O0016080,P0017,其他行业,127
I00016471,O0016081,P0023,其他行业,73
I00016472,O0016082,P0016,其他行业,130
I00016473,O0016083,P0014,其他行业,119
I00016474,O0016084,P0021,其他行业,113
I00016475,O0016085,P0015,其他行业,91
I00016476,O0016086,P0024,其他行业,71
I00016477,O0016087,P0021,其他行业,99
I00016478,O0016088,P0021,其他行业,104
I00016479,O0016089,P0020,其他行业,79
I00016480,O0016090,P0013,其他行业,129
I00016481,O0016091,P0020,其他行业,87
I00016482,O0016092,P0017,其他行业,126
I00016483,O0016093,P0024,其他行业,116
I00016484,O0016094,P0015,其他行业,63
I00016485,O0016095,P0016,其他行业,65
I00016486,O0016096,P0014,其他行业,68
I00016487,O0016097,P0019,其他行业,86
I00016488,O0016098,P0013,其他行业,123
I00016489,O0016099,P0018,其他行业,73
I00016490,O0016100,P0023,其他行业,116
I00016491,O0016101,P0013,其他行业,118
I00016492,O0016102,P0024,其他行业,82
I00016493,O0016103,P0013,其他行业,126
I00016494,O0016104,P0024,其他行业,73
I00016495,O0016105,P0013,其他行业,70
I00016496,O0016106,P0013,其他行业,123
I00016497,O0016107,P0016,其他行业,128
I00016498,O0016108,P0023,其他行业,111
I00016499,O0016109,P0022,其他行业,140
I00016500,O0016110,P0023,其他行业,97
I00016501,O0016111,P0014,其他行业,113
I00016502,O0016112,P0022,其他行业,118
I00016503,O0016113,P0017,其他行业,61
I00016504,O0016114,P0014,其他行业,86
I00016505,O0016115,P0018,其他行业,116
I00016506,O0016116,P0020,其他行业,72
I00016507,O0016117,P0018,其他行业,115
I00016508,O0016118,P0021,其他行业,133
I00016509,O0016119,P0017,其他行业,116
I00016510,O0016120,P0024,其他行业,66
I00016511,O0016121,P0024,其他行业,110
I00016512,O0016122,P0022,其他行业,107
I00016513,O0016123,P0019,其他行业,139
I00016514,O0016124,P0018,其他行业,99
I00016515,O0016125,P0018,其他行业,121
I00016516,O0016126,P0014,其他行业,78
I00016517,O0016127,P0015,其他行业,79
I00016518,O0016128,P0015,其他行业,79
I00016519,O0016129,P0016,其他行业,131
I00016520,O0016130,P0017,其他行业,71
I00016521,O0016131,P0019,其他行业,131
I00016522,O0016132,P0018,其他行业,74
I00016523,O0016133,P0014,其他行业,64
I00016524,O0016134,P0024,其他行业,120
I00016525,O0016135,P0014,其他行业,80
I00016526,O0016136,P0014,其他行业,82
I00016527,O0016137,P0016,其他行业,79
I00016528,O0016138,P0021,其他行业,101
I00016529,O0016139,P0024,其他行业,77
I00016530,O0016140,P0018,其他行业,110
I00016531,O0016141,P0024,其他行业,66
I00016532,O0016142,P0024,其他行业,87
I00016533,O0016143,P0016,其他行业,116
I00016534,O0016144,P0013,其他行业,78
I00016535,O0016145,P0024,其他行业,101
I00016536,O0016146,P0020,其他行业,111
I00016537,O0016147,P0023,其他行业,109
I00016538,O0016148,P0024,其他行业,107
I00016539,O0016149,P0015,其他行业,112
I00016540,O0016150,P0020,其他行业,114
I00016541,O0016151,P0016,其他行业,64
I00016542,O0016152,P0022,其他行业,91
I00016543,O0016153,P0020,其他行业,131
I00016544,O0016154,P0013,其他行业,95
I00016545,O0016155,P0018,其他行业,95
I00016546,O0016156,P0014,其他行业,123
I00016547,O0016157,P0014,其他行业,75
I00016548,O0016158,P0017,其他行业,117
I00016549,O0016159,P0015,其他行业,137
I00016550,O0016160,P0024,其他行业,91
I00016551,O0016161,P0024,其他行业,139
I00016552,O0016162,P0018,其他行业,104
I00016553,O0016163,P0023,其他行业,114
I00016554,O0016164,P0021,其他行业,119
I00016555,O0016165,P0019,其他行业,122
I00016556,O0016166,P0024,其他行业,100
I00016557,O0016167,P0016,其他行业,118
I00016558,O0016168,P0021,其他行业,126
I00016559,O0016169,P0015,其他行业,121
I00016560,O0016170,P0021,其他行业,125
I00016561,O0016171,P0015,其他行业,63
I00016562,O0016172,P0019,其他行业,138
I00016563,O0016173,P0017,其他行业,74
I00016564,O0016174,P0014,其他行业,64
I00016565,O0016175,P0021,其他行业,98
I00016566,O0016176,P0016,其他行业,66
I00016567,O0016177,P0019,其他行业,101
I00016568,O0016178,P0014,其他行业,67
I00016569,O0016179,P0016,其他行业,110
I00016570,O0016180,P0021,其他行业,85
I00016571,O0016181,P0023,其他行业,90
I00016572,O0016182,P0017,其他行业,63
I00016573,O0016183,P0022,其他行业,68
I00016574,O0016184,P0024,其他行业,102
I00016575,O0016185,P0022,其他行业,105
I00016576,O0016186,P0024,其他行业,112
I00016577,O0016187,P0023,其他行业,111
I00016578,O0016188,P0014,其他行业,103
I00016579,O0016189,P0024,其他行业,109
I00016580,O0016190,P0017,其他行业,122
I00016581,O0016191,P0017,其他行业,73
I00016582,O0016192,P0024,其他行业,66
I00016583,O0016193,P0022,其他行业,94
I00016584,O0016194,P0022,其他行业,133
I00016585,O0016195,P0024,其他行业,140
I00016586,O0016196,P0024,其他行业,97
I00016587,O0016197,P0019,其他行业,102
I00016588,O0016198,P0014,其他行业,104
I00016589,O0016199,P0015,其他行业,127
I00016590,O0016200,P0018,其他行业,96
I00016591,O0016201,P0019,其他行业,106
I00016592,O0016202,P0019,其他行业,139
I00016593,O0016203,P0023,其他行业,125
I00016594,O0016204,P0013,其他行业,60
I00016595,O0016205,P0023,其他行业,101
I00016596,O0016206,P0016,其他行业,130
I00016597,O0016207,P0019,其他行业,116
I00016598,O0016208,P0020,其他行业,110
I00016599,O0016209,P0018,其他行业,96
I00016600,O0016210,P0021,其他行业,112
I00016601,O0016211,P0018,其他行业,60
I00016602,O0016212,P0022,其他行业,139
I00016603,O0016213,P0016,其他行业,82
I00016604,O0016214,P0014,其他行业,116
I00016605,O0016215,P0013,其他行业,129
I00016606,O0016216,P0013,其他行业,62
I00016607,O0016217,P0023,其他行业,81
I00016608,O0016218,P0024,其他行业,133
I00016609,O0016219,P0018,其他行业,86
I00016610,O0016220,P0014,其他行业,86
I00016611,O0016221,P0016,其他行业,60
I00016612,O0016222,P0020,其他行业,95
I00016613,O0016223,P0014,其他行业,96
I00016614,O0016224,P0023,其他行业,131
I00016615,O0016225,P0015,其他行业,67
I00016616,O0016226,P0022,其他行业,73
I00016617,O0016227,P0013,其他行业,119
I00016618,O0016228,P0014,其他行业,93
I00016619,O0016229,P0022,其他行业,63
I00016620,O0016230,P0017,其他行业,94
I00016621,O0016231,P0015,其他行业,104
I00016622,O0016232,P0018,其他行业,66
I00016623,O0016233,P0014,其他行业,62
I00016624,O0016234,P0024,其他行业,79
I00016625,O0016235,P0016,其他行业,75
I00016626,O0016236,P0019,其他行业,112
I00016627,O0016237,P0022,其他行业,132
I00016628,O0016238,P0015,其他行业,111
I00016629,O0016239,P0023,其他行业,75
I00016630,O0016240,P0024,其他行业,139
I00016631,O0016241,P0018,其他行业,93
I00016632,O0016242,P0018,其他行业,101
I00016633,O0016243,P0024,其他行业,67
I00016634,O0016244,P0023,其他行业,128
I00016635,O0016245,P0021,其他行业,136
I00016636,O0016246,P0021,其他行业,65
I00016637,O0016247,P0017,其他行业,135
I00016638,O0016248,P0016,其他行业,132
I00016639,O0016249,P0014,其他行业,140
I00016640,O0016250,P0017,其他行业,95
I00016641,O0016251,P0014,其他行业,111
I00016642,O0016252,P0017,其他行业,67
I00016643,O0016253,P0023,其他行业,126
I00016644,O0016254,P0014,其他行业,84
I00016645,O0016255,P0023,其他行业,94
I00016646,O0016256,P0015,其他行业,131
I00016647,O0016257,P0022,其他行业,64
I00016648,O0016258,P0014,其他行业,122
I00016649,O0016259,P0013,其他行业,67
I00016650,O0016260,P0014,其他行业,107
I00016651,O0016261,P0023,其他行业,111
